symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,amount,pamount,samount,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
ETH-BTC,2019-07-30T12:15:44,2019-07-30T12:16:44,1564488944,1564489004,0.021926,0.021931,0.021931,0.021911,56.2183925,33.97290168,22.24549082,1.2326306472476,0.74488730432178,0.48774334292582,38,0.02194046035713969,0.021900139642860302,0.021923355890590572,0.021927318332155363,0.021927786225553074,-1.852231997650361e-06,-4.373816785004445e-06,2.521584787354084e-06,0.04561835682678524,0.1232651570489374,-0.013677395823833005,65.09338360171998,55.16926789164408,51.25238720096518,0.02192780000000002,0.02191810000000002,0.021920299999999997,0.021930719999999987,0.02191765000000001,0.021926,8.0159,0.021933,4.4936109,0.021934,3.3558306,0.021935,0.2007,0.021937,1.0004,0.021915,0.2006,0.021911,2.288,0.021906,0.05,0.021903,8.0159,0.021898,1.0517906
ETH-BTC,2019-07-30T12:16:44,2019-07-30T12:17:44,1564489004,1564489064,0.021931,0.021914,0.021914,0.021908,144.78714827,74.70850757,70.0786407,3.17334373744225,1.63749257284185,1.5358511646004,59,0.021938609065228536,0.021899990934771456,0.02192246485339147,0.02192679604461986,0.021927513230987666,-2.4039233080218325e-06,-3.979838089607922e-06,1.5759147815860898e-06,-0.07751584515069834,0.022821671459208825,-0.05017103762828092,40.079632613362115,44.19635071065139,46.166448602572345,0.021926400000000023,0.021919100000000018,0.021919299999999996,0.021930299999999986,0.02191762500000001,0.02192,1.2036119,0.021921,8.0159,0.021924,1.6799699,0.021925,5.8039323,0.021933,0.05,0.021909,1.0542833,0.021908,1.0542833,0.021906,0.2001,0.021898,8.0673906,0.021896,1.0004
ETH-BTC,2019-07-30T12:17:44,2019-07-30T12:18:44,1564489064,1564489124,0.021914,0.021908,0.02191,0.021908,166.0474657,87.28261,78.7648557,3.6382932382791,1.912447660355,1.7258455779241,64,0.021938172829411618,0.021898727170588373,0.02192108724830657,0.021926058944830844,0.02192712683037405,-3.2873974308705867e-06,-3.841349957860455e-06,5.539525269898682e-07,-0.10031919744642583,0.018261504747993658,-0.10942914462885153,34.46963990711298,41.05254393935285,44.53872547585855,0.021921800000000026,0.02191900000000002,0.021918449999999996,0.021929799999999985,0.02191757500000001,0.021914,1.1990379,0.021915,9.0238134,0.021916,0.0061032,0.021917,8.4454231,0.021919,0.2009,0.021903,0.2001,0.021901,0.9662011,0.0219,2.288,0.021898,0.0514906,0.021897,2.8707
ETH-BTC,2019-07-30T12:18:44,2019-07-30T12:19:44,1564489124,1564489184,0.021908,0.021909,0.021909,0.021908,117.6833387,53.2516425,64.4316962,2.5783293071979,1.1666979863619,1.411631320836,49,0.02193640078532416,0.021898199214675826,0.02191993608180118,0.021925389966602184,0.02192676788323793,-3.862342713094324e-06,-3.845548508907229e-06,-1.679420418709532e-08,-0.0775335218462084,-0.009127835333843872,-0.08209057326582381,36.25415586853136,41.8051903525948,44.87672898000455,0.021917600000000027,0.02191950000000002,0.021917299999999994,0.021929259999999985,0.02191754500000001,0.021907,0.0025752,0.021908,6.2596,0.021909,8.0159,0.021914,1.4999999,0.021915,0.0061032,0.021903,0.2001,0.021898,0.0514906,0.021892,1.0004,0.02189,11.6528667,0.021888,8.0159
ETH-BTC,2019-07-30T12:19:44,2019-07-30T12:20:44,1564489184,1564489244,0.021909,0.02191,0.02191,0.021905,122.46913144,47.36368954,75.1054419,2.6830577841166,1.0376529624828,1.6454048216338,54,0.021935259306207298,0.021897640693792696,0.021918989788296307,0.021924786438500137,0.021926435845946092,-4.189011037190188e-06,-3.914241014563821e-06,-2.7477002262636667e-07,-0.09575486753910076,-0.018253171488548558,-0.1230797283129084,38.2713419557208,42.60464028822206,45.22506360385297,0.02191440000000002,0.021919400000000016,0.021916449999999997,0.02192867999999999,0.021917435000000013,0.02191,13.79039595,0.021913,2.2137997,0.021915,5.0228201,0.021919,0.2003,0.021928,3.1740014,0.021909,0.0178181,0.021906,0.33573,0.021904,0.1070473,0.021898,0.0514906,0.021893,0.2003
ETH-BTC,2019-07-30T12:20:44,2019-07-30T12:21:44,1564489244,1564489304,0.02191,0.021905,0.021906,0.021905,68.15240186,28.70303476,39.4493671,1.49301013837801,0.62880271140641,0.8642074269716,32,0.021931741121928392,0.0218979588780716,0.021917657427506183,0.021924010499735424,0.02192601137374914,-4.79607013969402e-06,-4.090606839589861e-06,-7.054633001041585e-07,-0.04106963584922238,-0.07298937092285322,-0.036508008944451206,32.16443545113468,39.63474171614054,43.78159721684377,0.021909200000000024,0.021918500000000018,0.021914849999999996,0.02192791999999999,0.021917270000000016,0.021906,6.0159,0.021908,6.2596,0.02191,0.15114,0.021915,5.0228201,0.021921,3.3066853,0.021904,0.1070473,0.021898,0.0514906,0.021892,0.2002,0.02189,11.6528667,0.021883,9.0166779
ETH-BTC,2019-07-30T12:21:44,2019-07-30T12:22:44,1564489304,1564489364,0.021905,0.021899,0.021899,0.021898,26.75859866,7.79106356,18.9675351,0.58603927767342,0.17066539140662,0.4153738862668,41,0.021932395821439438,0.021895904178560556,0.021915880529648452,0.02192302969582423,0.021925476495061037,-5.695662654309902e-06,-4.41161800253387e-06,-1.2840446517760323e-06,-0.04108088369546313,-0.14591217910720342,-0.0638890156528094,26.154649806610237,36.320345022790335,42.09906052091111,0.02190620000000002,0.02191630000000002,0.021914149999999997,0.021927179999999987,0.021917070000000018,0.021901,10.8033074,0.021905,1,0.021909,8.0159,0.021917,0.05478,0.02192,1.4999999,0.021898,0.0506994,0.02189,11.6528667,0.021886,11.2335,0.021884,2.9722,0.021883,0.0005779
ETH-BTC,2019-07-30T12:22:44,2019-07-30T12:23:44,1564489364,1564489424,0.021899,0.021913,0.021913,0.021898,109.57931369,39.06948479,70.5098289,2.40049437475412,0.85588993497912,1.544604439775,59,0.021932395821439438,0.021895904178560556,0.021915606193491456,0.02192263637441936,0.021925229435752897,-5.2187546511830996e-06,-4.573045332263716e-06,-6.457093189193837e-07,0.018257337167360724,-0.07751937984497548,-0.022812300392378554,51.51857473270071,47.49628020413469,47.05324821828966,0.021907200000000022,0.021914500000000017,0.021914149999999997,0.02192685999999999,0.021917010000000015,0.021913,3.3413036,0.021914,11.1167,0.021919,1.7364283,0.021925,0.05,0.021927,3.3242565,0.021903,1.2749169,0.0219,0.2503767,0.021898,2.3649755,0.021896,0.12999,0.021894,3.0168
ETH-BTC,2019-07-30T12:23:44,2019-07-30T12:24:44,1564489424,1564489484,0.021913,0.02191,0.02191,0.021904,155.56682114,62.47323035,93.09359079,3.40799217956602,1.36857827282357,2.03941390674245,66,0.02193199143634695,0.021895508563653042,0.021915072270301796,0.021922140830324482,0.02192492786276769,-5.024952031626451e-06,-4.6634266721362625e-06,-3.6152535949018817e-07,0,-0.07297272644350143,-0.009127418765982111,47.33763129259872,45.62446596539686,46.16991902523917,0.021907400000000025,0.02191250000000002,0.021913749999999996,0.021926639999999987,0.021916955000000016,0.02191,8.0159,0.021912,0.2188068,0.021913,5.62963021,0.021925,0.18,0.021927,19.7072296,0.0219,0.2503767,0.021898,2.3649755,0.021897,3.1298,0.021894,0.03921,0.021891,3.0168
ETH-BTC,2019-07-30T12:24:44,2019-07-30T12:25:44,1564489484,1564489544,0.02191,0.021899,0.0219,0.021899,103.61298427,56.01371774,47.59926653,2.26948370315525,1.22687912957207,1.04260457358318,79,0.021932438045402777,0.02189376195459722,0.0219135415778921,0.021921233346782348,0.021924414439742586,-5.6933408393022855e-06,-4.8694095055694674e-06,-8.239313337328181e-07,-0.027391006619504818,-0.14591217910720342,-0.06844939308205314,34.8820261411162,39.41165904599023,43.07590537988926,0.02190520000000002,0.021909800000000017,0.021913099999999998,0.021925659999999986,0.021916825000000015,0.0219,2.2413309,0.021901,8.0159,0.021904,1,0.021906,0.89113051,0.021909,0.53094,0.021898,0.0755106,0.02189,11.6528667,0.021884,6.2596,0.021883,0.0005779,0.02188,8.0159
ETH-BTC,2019-07-30T12:25:44,2019-07-30T12:26:44,1564489544,1564489604,0.021899,0.021893,0.021893,0.021872,81.37082463,27.97790013,53.3929245,1.78116724945953,0.61244631579843,1.1687209336611,60,0.021933267681305924,0.021890832318694067,0.02191158523714047,0.021920126156712454,0.02192379237162887,-6.630758385611779e-06,-5.22167928157793e-06,-1.4090791040338493e-06,-0.027398511347545833,-0.09582915031486806,-0.0502191380569786,29.7570887790355,36.45756166271631,41.493263419542075,0.02190280000000002,0.021906000000000016,0.021912049999999995,0.021924639999999985,0.021916670000000017,0.021896,2.4273,0.021897,8.0159,0.0219,3.2414309,0.021908,0.05,0.02191,5.0755236,0.021885,0.6245576,0.021884,0.0456954,0.02188,6.2596,0.021877,0.0006299,0.021875,8.0159
ETH-BTC,2019-07-30T12:26:44,2019-07-30T12:27:44,1564489604,1564489664,0.021893,0.021893,0.021893,0.021889,142.22139869,33.75219079,108.4692079,3.11346631719723,0.73893941735833,2.3745268998389,56,0.021934052161758907,0.021888947838241087,0.021909815214555664,0.021919062385860985,0.021923182621695625,-7.289638134025389e-06,-5.635271052067422e-06,-1.6543670819579673e-06,-0.09127002236115177,-0.06846813949242798,-0.07302934866950624,29.7570887790355,36.45756166271631,41.493263419542075,0.02190160000000002,0.021903900000000018,0.021911499999999997,0.02192353999999998,0.021916555000000018,0.021895,1,0.021897,2.146,0.021899,7.2166288,0.0219,2.2413309,0.021903,8.46884,0.021893,0.3978202,0.021889,6.2596,0.021887,0.0007444,0.021886,0.0001811,0.021884,0.0456954
ETH-BTC,2019-07-30T12:27:44,2019-07-30T12:28:44,1564489664,1564489724,0.021893,0.021902,0.021902,0.021893,133.01153662,51.45436652,81.5571701,2.91271558545152,1.12678187518882,1.7859337102627,77,0.02193406091442959,0.021888239085570405,0.021909070908407505,0.02191839327268997,0.021922763163840266,-7.0048329439305335e-06,-5.909183430440044e-06,-1.0956495134904893e-06,-0.036513007759003166,-0.03195034004290502,-0.009130752373988908,46.67868894018351,43.956407697766046,44.805361761384596,0.02189940000000002,0.021903300000000018,0.021911149999999997,0.021923339999999986,0.021916480000000016,0.021906,1.2886,0.021907,12.8213536,0.021912,8.0159,0.021917,1.7364283,0.021918,4,0.021898,6.8627896,0.021897,1.8269011,0.021896,1.1343544,0.021894,6.2596,0.021892,6.8627896
ETH-BTC,2019-07-30T12:28:44,2019-07-30T12:29:44,1564489724,1564489784,0.021902,0.021906,0.021906,0.021898,35.58635472,10.21872942,25.3676253,0.77943516786913,0.22383389791493,0.5556012699542,26,0.021934052412153102,0.02188844758784689,0.021908778440940125,0.021917907261996245,0.021922431220001846,-6.382779499342767e-06,-6.0039026442205895e-06,-3.788768551221772e-07,0.03196492990547542,-0.0182565038795095,-0.02281958833463343,52.749467126274816,46.98958506745604,46.21737963516042,0.02189860000000002,0.021903000000000016,0.021911249999999997,0.021923299999999982,0.021916470000000018,0.021907,0.807,0.021909,12.8112556,0.02191,8.0109941,0.021912,1.0357822,0.021913,1.7364283,0.021906,0.4256941,0.021896,1.1343544,0.021892,6.2596,0.021887,8.2172444,0.021886,0.0001811
ETH-BTC,2019-07-30T12:29:44,2019-07-30T12:30:44,1564489784,1564489844,0.021906,0.021905,0.021905,0.021897,103.83052015,59.61484095,44.2156792,2.2739671090884,1.3056211084693,0.9683460006191,48,0.021933914973328958,0.021887985026671032,0.02190841858942202,0.021917401094859137,0.021922086047328544,-5.9024495413333156e-06,-5.983612023643135e-06,8.116248230981948e-08,0.05481204037821036,0,-0.04106963584922238,51.007271601002614,46.30608513268909,45.91098347843761,0.021899800000000018,0.02190250000000002,0.021910949999999995,0.021923339999999986,0.021916460000000023,0.021903,1.4456,0.021907,1.0003,0.021913,0.0484757,0.021914,1.0006,0.021916,8.0159,0.021898,6.8143139,0.021897,6.8143139,0.021896,1.1582242,0.021894,8.0159,0.021887,0.0007444
ETH-BTC,2019-07-30T12:30:44,2019-07-30T12:31:44,1564489844,1564489904,0.021905,0.02188,0.02188,0.021874,120.60380052,42.05973832,78.5440622,2.64094233959179,0.92108515687739,1.7198571827144,74,0.021935812191174672,0.021882687808825324,0.021905712057096113,0.02191593438525682,0.02192125266025273,-7.453160263227315e-06,-6.277521671559972e-06,-1.1756385916673435e-06,-0.059379710409716,-0.08676195260056709,-0.18703526298982423,25.62108144222583,33.1538534543846,39.14172137583091,0.021897200000000023,0.02190000000000002,0.021909249999999998,0.021922859999999985,0.021916415000000026,0.021893,1.348532,0.021894,2.3466768,0.021895,0.14052,0.021897,7.74852549,0.021902,4,0.02188,6.1601399,0.021874,1.4951525,0.021865,0.2008,0.021863,0.0005418,0.02186,0.048213
ETH-BTC,2019-07-30T12:31:44,2019-07-30T12:32:44,1564489904,1564489964,0.02188,0.021893,0.021893,0.021872,98.9543407,38.1379564,60.8163843,2.16535024011018,0.83453777547188,1.3308124646383,45,0.0219347369856994,0.021880963014300592,0.021904501384991722,0.02191503499759969,0.021920693201633864,-7.546131224670655e-06,-6.531243582182108e-06,-1.0148876424885467e-06,-0.04109213770432865,-0.09127002236115177,-0.1732707126897991,43.246600195347796,42.42966737427012,43.649948624982265,0.021897200000000023,0.02189940000000002,0.021907849999999996,0.021921719999999985,0.02191641000000003,0.021898,9.3715314,0.021904,3.1562585,0.021906,0.6294,0.021908,1.4449,0.021913,8.0159,0.021892,8.5745147,0.021879,8,0.021876,0.2506514,0.02187,2,0.021869,0.0534671
ETH-BTC,2019-07-30T12:32:44,2019-07-30T12:33:44,1564489964,1564490024,0.021893,0.021886,0.021894,0.021886,85.45578895,30.50010915,54.9556798,1.8709690495151,0.6677236957906,1.2032453537245,45,0.02193188611800932,0.021879313881990676,0.021902739348325845,0.02191389637024284,0.021920006207542104,-8.09138048249794e-06,-6.843270962245275e-06,-1.2481095202526646e-06,-0.0912991874372281,-0.10953902327704115,-0.20063839489285165,37.50403450684404,39.23182256324516,41.905742647616734,0.021894000000000018,0.02189670000000002,0.021905599999999997,0.021920559999999988,0.021916380000000027,0.021888,13.0766791,0.021892,1,0.021893,0.6294,0.021896,1.5673564,0.021899,1.4999999,0.021879,3.1298,0.021878,0.2506285,0.021866,1.342896,0.021865,8.0159,0.021863,0.0005418
ETH-BTC,2019-07-30T12:33:44,2019-07-30T12:34:44,1564490024,1564490084,0.021886,0.02188,0.02188,0.021874,113.54351655,41.33880545,72.2047111,2.48494828431748,0.90471854431378,1.5802297400037,45,0.02192913766502588,0.021877062334974117,0.021900573696104333,0.021912567100821553,0.021919214005412555,-8.904993086412266e-06,-7.255615387078674e-06,-1.6493776993335924e-06,-0.11412919424789186,-0.08676195260056709,-0.20979658852504288,32.997255374884446,36.649016192464615,40.45972505463912,0.02188880000000002,0.021893700000000023,0.021903099999999998,0.021919339999999985,0.02191633000000003,0.021888,3.8481744,0.021889,8.0159,0.021896,1.0009,0.021901,3.0599745,0.021903,3.1562585,0.021872,3.0146153,0.02187,2.5997666,0.021867,0.16281,0.021866,8.0159,0.021863,0.0005418
ETH-BTC,2019-07-30T12:34:44,2019-07-30T12:35:44,1564490084,1564490144,0.02188,0.021896,0.021896,0.021873,121.66997387,58.23663597,63.4333379,2.66289186022106,1.27473078351416,1.3881610767069,47,0.021925561636004245,0.021877638363995755,0.02190013810599916,0.021911917410593257,0.02191875432213706,-8.164604179659168e-06,-7.437413145594774e-06,-7.271910340643947e-07,0.0731261425959719,0.013703010094548627,-0.15959144589850124,51.60639327805558,46.83172310177864,45.675818518453084,0.021887000000000024,0.02189340000000002,0.0219016,0.021918439999999983,0.02191635000000003,0.021897,1,0.0219,10.5094,0.021903,1.0001,0.021904,6.5279032,0.021907,3.0068966,0.021881,6.2596,0.02188,3.491145,0.021879,3.491145,0.021878,0.4648731,0.021877,8.0579
ETH-BTC,2019-07-30T12:35:44,2019-07-30T12:36:44,1564490144,1564490204,0.021896,0.021888,0.021888,0.02188,131.33081362,46.31760068,85.01321294,2.87451863513977,1.01378779819237,1.8607308369474,57,0.02191993877741594,0.02187896122258406,0.021898982095904,0.021910979472922934,0.021918145325659097,-8.129660116762416e-06,-7.575862539828303e-06,-5.537975769341132e-07,-0.022838350157575762,-0.022838350157575762,-0.11864561467554188,44.23498019979269,43.05678333168515,43.67934279285717,0.021888600000000022,0.02189290000000002,0.02189945,0.02191705999999998,0.021916325000000025,0.021896,12.2407591,0.021897,1.7624,0.021899,2.4935,0.0219,8.0159,0.021904,2.6412064,0.021881,6.2596,0.02188,3.01445076,0.021879,3.491145,0.021877,8.0159,0.021876,0.11742
