,start,opening,closing,highest,lowest,amount,volume,MACD,MACDSIGNAL,MACDHISTOG,MACDHISTOG(t-1),BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200
321,1506741960,0.07211000000000001,0.07211000000000001,0.07211000000000001,0.07211000000000001,0.19937507,2.7648740000000003,0.0002239115879860698,0.0001009069408168579,0.0001230046471692119,0.0001180832725018636,0.07269404691663434,0.06796912608336575,0.07052297598760697,0.07040870893196825,0.07052764984181244,0.025018788220542685,0.041272423060133887,0.0006169384146710071,59.5658168428165,55.20442450847823,52.66405806144737,0.07078340400000008,0.07061234500000005,0.07033158650000004,0.07030823860000003,0.07087737734999994
322,1506744480,0.07076831,0.0712,0.0712,0.07076831,0.13403729999999997,1.8922,0.0002485110314441874,0.0001304277589423238,0.0001180832725018636,0.00016569351902760216,0.0727793370585957,0.06801288994140438,0.07058745446497773,0.070439739954244,0.070540963706331,0.029633190283733273,0.030158915034315746,0.01846016261604642,52.960311260405945,52.16029211825407,51.20700894278898,0.07119323600000008,0.07082079000000005,0.07039611350000004,0.07032642960000003,0.07088697364999992
323,1506744540,0.07211000000000001,0.07211000000000001,0.07211000000000001,0.07211000000000001,0.01734894,0.24059,0.0003375446577268265,0.00017185113869922435,0.00016569351902760216,0.00018528203709517626,0.0729644306402174,0.06812724135978268,0.07073245880164652,0.07050524034819522,0.07057203373194822,0.0,0.0,0.04332527195399602,58.484858940141706,54.87483680682469,52.57612515514227,0.07119323600000008,0.07082079000000005,0.07054583600000004,0.07034061620000003,0.07090108944999993
324,1506744600,0.07211000000000001,0.07211000000000001,0.07211000000000001,0.07211000000000001,0.14294365,1.9823,0.0004034536850681947,0.00021817164797301842,0.00018528203709517626,0.00010023439954190432,0.0730393856985416,0.0684164863014585,0.07086365320148971,0.07056817209924639,0.0706024885095334,0.03258728627440781,0.025468041333287682,0.053192732371326844,58.484858940141706,54.87483680682469,52.57612515514227,0.07164837800000008,0.07099987900000006,0.07072793600000005,0.07033828320000002,0.07091535594999993
325,1506745440,0.07058819,0.07076831,0.07076831,0.07058819,0.14970523,2.12006,0.00034346464740039884,0.0002432302478584945,0.00010023439954190432,-7.583035831120176e-05,0.07300051734220968,0.06862063065779041,0.07085457289658594,0.07057602064437397,0.07060577210340403,0.0007978856172561852,0.006492078716756672,0.023912997870956725,46.812311328514895,49.90605808286611,50.309845714302156,0.07165966200000008,0.07104552600000005,0.07081057400000004,0.07035419260000002,0.07092358904999993
326,1506745560,0.06896181,0.06896181,0.07058819,0.06896181,0.04669233,0.67,0.00014844229996949232,0.00022427265828069408,-7.583035831120176e-05,-0.00018425383592161272,0.07302458857748298,0.06837529142251711,0.07067430976357775,0.07051271826616323,0.07057321839838614,-0.04365816114269878,-0.019731647209883598,-0.031088104740898154,35.3976373477299,44.047722843845825,47.437006331371464,0.07103002400000008,0.07090671400000005,0.07069994000000004,0.07032227080000002,0.07092240664999994
327,1506745740,0.068468,0.06896181,0.06896181,0.068468,0.02438395,0.35397280000000003,-6.0446366213218194e-06,0.0001782091993002909,-0.00018425383592161272,-0.00020030528871674616,0.07294248653077252,0.06817357446922757,0.07051121454799891,0.07045189833415683,0.07054130932119038,-0.031435252808988776,-0.002733589353361531,-0.03952910863509755,35.3976373477299,44.04772284384582,47.43700633137147,0.07058238600000008,0.07088781100000005,0.07055803050000005,0.07025697400000001,0.07092163794999994
328,1506745800,0.06964927,0.06964927,0.06964927,0.06964927,0.05844579,0.83914434,-7.21724115956418e-05,0.00012813287712110436,-0.00020030528871674616,-0.00011131068902822386,0.07291533897543402,0.06825409402456607,0.07042912459104664,0.0704204227132095,0.07052364517621632,-0.034124670642074716,-0.034124670642074716,0.007722140676012871,43.01239046156918,46.872146323989774,48.65195670310194,0.07009024000000008,0.07064173800000004,0.07058471650000005,0.07023323720000002,0.07092354519999992
329,1506748140,0.06885968,0.0710552,0.0710552,0.06885968,0.056604499999999995,0.8126,-1.100548416417546e-05,0.0001003052048640484,-0.00011131068902822386,-0.00011080279172330558,0.07277638338884654,0.06829202661115355,0.07048875082047076,0.07044531594014246,0.07053417101431105,-0.014627652198030902,0.0174829585866772,-0.014018233152844586,55.79858045121805,52.24979151120155,51.06570220181683,0.06987928000000007,0.07076382900000004,0.07053420500000004,0.07020980820000002,0.07093285639999992
330,1506748200,0.070112,0.070112,0.070112,0.070112,0.10516800000000001,1.5,-3.819828479008358e-05,7.2604506933222e-05,-0.00011080279172330558,-0.00018525804427999042,0.07276489834440156,0.06826546765559852,0.07045286978994973,0.07043224472680354,0.07052581119224548,-0.00927406631584119,-0.008483580342711893,-0.00539689078715405,47.26182998506487,48.646108114109566,49.43880887909791,0.06974801800000008,0.07070384000000005,0.07051518300000004,0.0702074106,0.07092481239999993
331,1506748320,0.06885968,0.06885968,0.06885968,0.06885968,0.02003679,0.29098,-0.00015896804841676604,2.628999586322439e-05,-0.00018525804427999042,-0.0002030903848340596,0.07279527153209409,0.068195881467906,0.07030113742900214,0.07037057552183085,0.07049281849536933,-0.0014809646092524536,-0.04507446956039385,-0.005662379077167666,37.99915978983551,44.22778620999325,47.34886662567716,0.06972759200000007,0.07037880800000004,0.07049557650000005,0.0701957544,0.07091661079999993
332,1506748380,0.07211000000000001,0.06916309,0.07211000000000001,0.06916309,0.13988342,2.01441996,-0.0002275729851793501,-2.448260034529051e-05,-0.0002030903848340596,-0.000138417392013104,0.0727920293632877,0.06820387763671239,0.07019275195957336,0.07032322314842572,0.07046648723803528,0.0029187168956266974,-0.028608286516853973,0.0006878336351226127,41.34151300952628,45.53524480405586,47.90561021182293,0.06976784800000006,0.07017511700000004,0.07049795350000004,0.0701815712,0.07090081984999992
333,1506749160,0.0695651,0.07018131,0.07018131,0.0695651,0.08800879,1.25753239,-0.00019750434036167053,-5.9086948348566516e-05,-0.000138417392013104,-0.00012725362942516113,0.07257543239591609,0.06822760560408399,0.07019166224913781,0.07031765792691883,0.07046084016401478,0.00763884531740243,-0.0267464984052144,-0.0267464984052144,51.80447135647508,49.84017731067216,49.76573751426656,0.06987425600000007,0.06998224800000004,0.07040151900000004,0.0701932742,0.07088836869999993
334,1506749520,0.06959892,0.06959892,0.06959892,0.06959892,0.07802808,1.12111056,-0.00021815398513001794,-9.09003557048568e-05,-0.00012725362942516113,1.3909742908244855e-05,0.07256736950892197,0.0681636494910781,0.07013521060636278,0.07028947212586319,0.07044377243799468,-0.020495051734426253,-0.03482290944390532,-0.010241739407680351,46.15397867551832,47.49765463687356,48.72730144593019,0.06958300000000008,0.06973114000000004,0.07036550950000003,0.07017598400000001,0.07088275604999993
335,1506750000,0.07018131,0.07158374,0.07158374,0.07018131,0.04541684,0.64229413,-7.351317706955074e-05,-8.74229199777956e-05,1.3909742908244855e-05,5.307777706143052e-05,0.07269366874725985,0.06816454025274021,0.07027316578670918,0.07034022772877051,0.0704663460530839,0.020991271109082797,0.011522530352922175,0.018089414243746237,62.764009688179144,55.30738086876066,52.269219275711066,0.06987734800000008,0.06981268300000004,0.07042910450000003,0.07020353060000001,0.07087317474999993
336,1506751740,0.06976949,0.07081,0.07081,0.06976949,0.05738251,0.8153,-2.1075698651007446e-05,-7.415347571243797e-05,5.307777706143052e-05,2.823865323821288e-05,0.07272232762417978,0.0681818883758203,0.07032429285464165,0.07035865017077951,0.0704731510817357,0.028323105771040344,0.026800195644516866,0.006539736429019801,54.84917112412941,52.016866618971626,50.84058785696474,0.07026741200000007,0.06999750200000004,0.07045210800000004,0.0702373722,0.07085752274999993
337,1506751860,0.07006910000000001,0.07006910000000001,0.07006910000000001,0.07006910000000001,0.07287186,1.04,-3.885515916467186e-05,-6.709381240288474e-05,2.823865323821288e-05,-2.1173888815928933e-05,0.0726971445690102,0.0682988974309899,0.07029998877324721,0.0703472952621215,0.07046515007021618,0.013099617151287091,0.01605656812081949,0.013279086703791364,47.90726760214523,48.973231729607406,49.4890407992523,0.07044861400000008,0.07010823100000005,0.07049802100000005,0.0702564432,0.07083816624999993
338,1506752040,0.06883553,0.06955239,0.06976949,0.06883553,0.25073482,3.60973125,-9.356117342279591e-05,-7.238728460686697e-05,-2.1173888815928933e-05,7.926120979672791e-05,0.07247486830211813,0.06826541269788194,0.07022878889008081,0.07031612250674418,0.07044707561338022,-0.008961360225393216,-0.0013909693525860879,-0.03546817362363058,43.31893593957368,46.88601512015499,48.54979622104231,0.07032283000000009,0.07009854300000004,0.07037014050000004,0.0702641316,0.07081622619999993
339,1506752280,0.07158374,0.07158374,0.07158374,0.07158374,0.00714406,0.0998,2.6689227639042912e-05,-5.2571982157685e-05,7.926120979672791e-05,-3.684807288865492e-05,0.07261084567799533,0.06830438032200475,0.07035783185293026,0.07036583299667579,0.07046958381905585,0.028517971255875987,0.007438442225199674,0.02505144678924943,60.958812960557566,55.09404849867386,52.26615295293371,0.07071979400000009,0.07015139700000005,0.07045761300000004,0.0702568474,0.07081275869999992
340,1506752760,0.06854936,0.06883553,0.06883553,0.06854936,0.03441338,0.5,-9.863207326850365e-05,-6.178400037984873e-05,-3.684807288865492e-05,-0.00012539091291264486,0.07262532169458645,0.06810226830541362,0.07021285072407976,0.0703058211144532,0.07043722631768841,-0.038391539754698494,-0.0182061558649017,-0.026535282821601766,40.49754138805896,44.86200024357473,47.42967707080458,0.07017015200000007,0.07002375000000005,0.07036379500000003,0.0702282696,0.07080074644999992
341,1506752820,0.068468,0.06854936,0.06854936,0.068468,0.11202512,1.63584,-0.00021852264152065481,-9.313172860800996e-05,-0.00012539091291264486,-2.2491501163752085e-05,0.07242993543358722,0.06794159056641286,0.07005442303607216,0.07023694028643543,0.07039984282624903,-0.03192543426069756,-0.004506555941009351,-0.04937789488281796,38.867357605875924,43.935101537458905,46.95753642570324,0.06971802400000007,0.06999271800000005,0.07018576300000004,0.0702137336,0.07078576854999992
342,1506753900,0.07091507,0.07091507,0.07091507,0.07091507,0.13048373,1.84,-0.00012124610506270006,-9.875460389894798e-05,-2.2491501163752085e-05,8.675618242214043e-05,0.07239325916336953,0.06794977383663056,0.0701363894135891,0.070263533608536,0.07041004534454114,0.012073367575721502,0.02533114121997731,-0.004001825842696667,56.3127650431965,52.74083694451025,51.15211019307265,0.06988721800000008,0.07016791600000005,0.07017151650000004,0.070187502,0.07078517829999993
343,1506755340,0.07158374,0.07158374,0.07158374,0.07158374,0.01688782,0.23591700000000002,9.690624128727565e-06,-7.706555829341286e-05,8.675618242214043e-05,2.2943220652527242e-05,0.07228546104366004,0.06800494595634005,0.07027423232658062,0.07031530640820126,0.07043328682286705,0.029206041661544644,0.019982955576064484,-0.007298016918596596,60.16816827095517,54.923869025849704,52.26545747546116,0.07029348800000008,0.07030815900000006,0.07014520350000004,0.07022961679999999,0.07078405129999993
344,1506755640,0.0695711,0.0695711,0.0695711,0.0695711,0.07089295,1.0190000000000001,-4.838653247775382e-05,-7.132975313028106e-05,2.2943220652527242e-05,7.773766042659571e-05,0.07197020013067118,0.06806631686932893,0.07020726734309675,0.07028612184317376,0.07041621381647364,-0.02811588218218285,-0.0003997188462119505,-0.035208708916932605,45.62513703077949,47.69038188519111,48.77396901742094,0.06989096000000009,0.07030537700000006,0.07001825850000006,0.07027103879999999,0.07077821044999992
345,1506755700,0.0710651,0.0710651,0.0710651,0.0710651,0.04644867,0.65360729,2.584232240296358e-05,-5.189533802363213e-05,7.773766042659571e-05,-2.3885755869358043e-05,0.07201195000588774,0.06805424599411235,0.07028896569137325,0.07031667000618655,0.0704290630478306,0.03238981380691047,-0.007245220772203307,0.004193826304457533,55.25825372284293,52.73154821881676,51.29422258243852,0.07033687400000008,0.07025351300000006,0.07003309800000004,0.0703423408,0.07078394114999992
346,1506755760,0.06899098,0.06899098,0.06899098,0.06899098,0.04928716,0.7144,-8.175253286032969e-05,-5.786677699097164e-05,-2.3885755869358043e-05,0.0001132469165216892,0.07201028855210488,0.0680588244478952,0.07016534800648055,0.07026468216280668,0.07040058615579435,0.006442365034480114,-0.02568874452760916,0.0004229877377057684,42.66573948005568,46.01534264656109,47.88159551589603,0.07042519800000008,0.07007161100000006,0.07003455650000004,0.07037216040000001,0.07076985034999993
347,1506755940,0.07158374,0.07211000000000001,0.07211000000000001,0.07158374,0.11967694,1.66440885,8.369186866113987e-05,-2.9555047860549336e-05,0.0001132469165216892,-3.8892055514816505e-05,0.07229808619425372,0.06808584580574635,0.07035055295824431,0.07033704756818682,0.07043443593488753,0.016850156109272835,0.029126961813409877,0.04565120898073889,59.372736408674086,55.34554552913724,52.80827097509211,0.07066418400000007,0.07027570100000005,0.07019196600000004,0.0704272406,0.07077610109999993
348,1506756480,0.068468,0.068468,0.068468,0.068468,0.12621049,1.84335,-7.817011725406997e-05,-3.9278061739253466e-05,-3.8892055514816505e-05,-0.00013185293935810366,0.07235940115229267,0.06790640384770741,0.07017126220031629,0.07026375158512067,0.07039549660944422,-0.04352580627947081,-0.015590981129476707,-0.016960263905134946,42.15893364072777,45.35939073856354,47.354135260401584,0.07004103600000007,0.07016726200000005,0.07013290250000004,0.0703552898,0.07075508339999993
349,1506756960,0.068468,0.068468,0.068468,0.068468,0.03941429,0.5756600000000001,-0.00020409423593688303,-7.224129657877937e-05,-0.00013185293935810366,-0.00014717752115947795,0.07230019522548044,0.06770688977451965,0.07000904675266711,0.07019332995433163,0.07035732835975225,-0.015855721700533638,-0.04352580627947081,-0.03641112824958621,42.15893364072776,45.35939073856354,47.35413526040158,0.06982041600000007,0.06985568800000005,0.07000354250000004,0.0703015632,0.07073406569999992
350,1506757500,0.0678,0.06902225,0.06902225,0.0678,0.09686338,1.40523,-0.0002562131980281268,-0.00010903567686864886,-0.00014717752115947795,-1.3307012444343638e-05,0.07228421507568784,0.06761389492431223,0.06991506610955596,0.07014740525024019,0.07033089116450963,-0.02874617780035506,0.0027125526599415654,-0.015542988361478785,45.61436457325849,47.08844656367655,48.239966741594245,0.06941184600000007,0.06987436000000005,0.06994905500000004,0.07025213540000001,0.07071581924999992
351,1506759300,0.06806,0.07113399,0.07113399,0.06806,0.15503547,2.21159371,-0.0001256694424240784,-0.00011236242997973477,-1.3307012444343638e-05,-9.781486223852298e-05,0.07239616166567324,0.06772937933432684,0.07003115409912206,0.07018609484826999,0.07034679411174707,0.03106217653380197,0.0377046554482783,0.0330281813682548,57.282210539862724,53.23882955506033,51.485433408048834,0.06984044800000007,0.07013282300000004,0.07006277050000004,0.07023350440000001,0.07072091734999991
352,1506759540,0.068468,0.068468,0.068468,0.068468,0.05828886,0.8513299999999999,-0.00023463100777788848,-0.0001368161455393655,-9.781486223852298e-05,-0.0001155724286881192,0.07243356301057345,0.06762246898942663,0.06988228228015805,0.07011871857971037,0.0703095902679501,-0.050506171127444266,-0.03450705188615051,-0.01005001367058637,43.23130921752556,45.89206854250665,47.55717431806253,0.06911204800000006,0.06988811600000004,0.07002801600000004,0.07020467520000001,0.07070006509999992
353,1506759660,0.06891984,0.06891984,0.06891984,0.06891984,0.04031018,0.584885,-0.0002812816813995145,-0.0001657092527113953,-0.0001155724286881192,-5.045492646778965e-07,0.07241681002370035,0.06751307497629974,0.06979062111061919,0.07007170373344722,0.07028207046066395,0.006599287258281168,-0.03721375831997616,-0.017974443623238162,45.928787329270364,47.238243111618225,48.25539132447382,0.06920241600000007,0.06962172600000004,0.06996494250000004,0.07020076100000001,0.07069121179999992
354,1506760080,0.07113399,0.07077871,0.07206413,0.07077871,0.14128410000000002,1.9911102999999999,-0.00016633993929224267,-0.00016583539002756477,-5.045492646778965e-07,5.499232374875601e-05,0.0724944348484195,0.06755342915158058,0.06988472481436975,0.07009942946939046,0.07029190490698745,0.033748758544137315,0.017357925920389327,0.016951268784055847,56.202817050828166,52.537818239941515,51.052946381036094,0.06966455800000007,0.06974248700000005,0.07002393200000004,0.0702469752,0.07069626479999992
355,1506760140,0.07049409,0.07049409,0.07049409,0.07049409,0.03797298,0.53866901,-9.709498534161976e-05,-0.00015208730909037577,5.499232374875601e-05,5.851716903384666e-05,0.07234623734548581,0.06759266165451425,0.06994275959395357,0.07011490635294378,0.07029590857219561,0.02132413823078793,-0.00803502703858871,-0.01522203226598682,54.30686612634774,51.67091050901163,50.61572758796289,0.06995892600000006,0.06968538600000004,0.06996944950000003,0.07027454600000001,0.07069325074999992
356,1506761160,0.07002771,0.07002771,0.07002771,0.07002771,0.08347303,1.192,-7.894084779806743e-05,-0.0001374580168319141,5.851716903384666e-05,-0.00011092650131841209,0.07227604907348942,0.06758462092651066,0.06995085010881513,0.07011148688812245,0.07029059770937986,-0.015552058868059944,0.015027036867718266,-0.011047733370992671,50.92865371499886,50.19048917364933,49.885248049612414,0.06973767000000007,0.06978905900000003,0.06993033500000004,0.07025161040000001,0.07068180514999992
357,1506762120,0.0673663,0.06736639999999999,0.06736639999999999,0.0673663,0.06743377,1.001,-0.0002761161434799292,-0.0001651896421615171,-0.00011092650131841209,-1.7447803307921915e-05,0.07239139529956237,0.06719900470043769,0.0697047120032137,0.07000383642192157,0.07023269280424362,-0.01608926797920208,-0.06578283178477345,-0.03857192400073664,35.715340662170426,42.59372043701396,45.937671985058515,0.06951735000000006,0.06931469900000002,0.06979520000000003,0.07016293840000001,0.07066889899999991
358,1506762960,0.070074,0.07038064,0.07038064,0.070074,0.12128366,1.7280000000000002,-0.00018699939629641948,-0.00016955159298849757,-1.7447803307921915e-05,4.360324581097636e-05,0.0724423996579125,0.06723082534208756,0.06976908609814572,0.07001861303282661,0.07023562245168434,0.02119563829515562,0.02793480165916915,0.01190828956416866,54.278311295561835,51.63815220753176,50.56138076375445,0.06980951000000006,0.06950596300000003,0.06983661250000003,0.07018824020000002,0.07066327484999992
359,1506763020,0.07038064,0.07038064,0.07038064,0.07038064,0.04982949,0.708,-0.0001150475357247771,-0.00015865078153575347,4.360324581097636e-05,8.111309647807283e-05,0.07227132312767223,0.06728159187232785,0.06982732932689374,0.07003281016879419,0.07023849408630445,-0.005624148843628266,0.02793480165916915,-0.01680688938577409,54.278311295561835,51.63815220753176,50.56138076375445,0.06972989600000006,0.06969722700000003,0.06977645750000004,0.07015454440000003,0.07066017804999991
360,1506763200,0.07038064,0.07038195,0.07038195,0.07038064,0.10135975,1.4401455,-5.725941093816245e-05,-0.00013837250741623527,8.111309647807283e-05,0.00020234171811709672,0.07232292727506993,0.06738462972493016,0.06988015034338005,0.0700465019268807,0.07024133479746673,-0.001590771651921412,0.019699444744267325,0.022465433185449326,54.28657243353261,51.64209278592327,50.56338156875437,0.06970746800000005,0.06983319700000004,0.06985377850000005,0.07015233460000002,0.07066211189999992
361,1506763740,0.07038195,0.07196002,0.07196002,0.07038195,0.21820508,3.045,0.00011455464023013562,-8.77870778869611e-05,0.00020234171811709672,0.0001553661733776979,0.07257917329346635,0.06746944970653372,0.07007823316782004,0.07012154185131675,0.07027536816781393,0.027593505485185684,0.011612310795443998,0.049754804421222834,63.75368753203543,56.31933495514666,52.95656417579343,0.07009393000000005,0.06991580000000004,0.07002431150000003,0.07020649880000002,0.07067032674999991
362,1506764940,0.07018696,0.07018696,0.07018696,0.07018696,0.0748193,1.0659999999999998,0.00010642063883516129,-4.894553454253662e-05,0.0001553661733776979,1.694840778715936e-05,0.07251151811517192,0.06746429388482814,0.07008858810421813,0.07012410726891218,0.07027361751102554,0.041868943568307254,0.02510603493602859,-0.010267352200314972,49.83779401532163,50.35022592118315,50.112411177219784,0.07065804200000006,0.07008769600000005,0.06998790600000003,0.07022792700000002,0.07067428184999992
363,1506766320,0.06840399999999999,0.0686,0.0686,0.06840399999999999,0.11440826,1.6694099999999998,-2.7760024808587414e-05,-4.4708432595746774e-05,1.694840778715936e-05,-0.00014687122796468014,0.07231974911788024,0.0673576888821198,0.06994681780857831,0.07006433835640581,0.07024047657021315,-0.02530013935650486,-0.0046407536639667445,-0.04168181209866951,40.37283340171563,45.62831751961269,47.718826145559824,0.07030191400000005,0.07005571200000005,0.06983871900000002,0.07015772700000003,0.07066305354999992
364,1506766440,0.0674,0.0674,0.0674,0.0674,0.02228177,0.33059,-0.00022829746755159697,-8.142623958691681e-05,-0.00014687122796468014,-6.325134564040148e-05,0.07242896369247337,0.06703136430752665,0.06970426373157085,0.06995985449929186,0.07018422950941686,-0.04235028269137639,-0.04773624724157862,-0.031206923564526007,34.43816433889709,42.3519446745497,45.985719766809105,0.06970578600000006,0.06971784100000004,0.06973016400000001,0.07009934480000003,0.07064276134999992
365,1506766680,0.07018695,0.07018696,0.07018696,0.07018695,0.11854577,1.689,-0.00016049042163741867,-9.723907599701719e-05,-6.325134564040148e-05,8.091367975651451e-05,0.07232465237859637,0.06704786162140366,0.06975023480475458,0.06996876059735885,0.07018428357853732,-0.0027704546407138777,-0.0043568191319299085,-0.012356839010991322,53.4914790376234,51.2253630474817,50.35531420934968,0.06966678800000006,0.06968712800000006,0.06968625700000002,0.07009684720000003,0.07063798924999991
366,1506766800,0.06666,0.07155886,0.07155886,0.06666,0.22418247,3.1885742,3.90302369862594e-06,-7.701065605788857e-05,8.091367975651451e-05,4.76090476842861e-06,0.07255323393185123,0.06707606806814881,0.06992248482334938,0.07003111743667811,0.07021150291361579,-0.005574762208237263,0.021864916045376822,0.03722051781261853,60.3057580911348,54.949187555566105,52.33592365075824,0.06958655600000005,0.06984024300000005,0.06981465100000002,0.07012102580000004,0.0706482269499999
367,1506767460,0.06900513,0.06900513,0.06900513,0.06900513,0.21556961,3.123965,-7.10595250973528e-05,-7.582042986578141e-05,4.76090476842861e-06,1.4579999442095474e-05,0.0722051438848183,0.06711367111518174,0.06983511769731611,0.06999088263523975,0.07018761434106895,-0.01683831298577412,0.024325628206346265,-0.04305741228678421,45.43555263414584,47.57351711060721,48.5719421866435,0.06935019000000005,0.07000411600000006,0.06965940750000002,0.07011811160000005,0.07064767484999991
368,1506769380,0.0699,0.0699,0.0699,0.0699,0.008388,0.12,-5.7595430563162076e-05,-7.217543000525755e-05,1.4579999442095474e-05,0.00013613809122125766,0.07221856736560776,0.06724344763439229,0.06984129696423838,0.06998731861032839,0.07018191900758243,0.018950437317784397,-0.006829150743727118,0.020914879943915447,50.561666267583306,50.13229809210905,49.88972176541832,0.06961019000000004,0.06995605200000006,0.06973100750000003,0.07007391160000004,0.07063988264999992
369,1506770400,0.0686581,0.07171,0.07171,0.0686581,0.13699374,1.926,9.799718402131452e-05,-3.8140907199943135e-05,0.00013613809122125766,-3.862689391839441e-05,0.07245183630919168,0.06733437869080837,0.07001926868192997,0.0700548747432567,0.07021217803713525,0.0639465875370919,0.018888148786370823,0.04735058713559612,59.74151918252735,54.98059621402219,52.46069474323822,0.07047219000000005,0.07008898800000005,0.06989310750000002,0.07011142580000004,0.07063866429999992
370,1506770460,0.07171,0.067884,0.07171,0.067884,0.03732108,0.521405,-8.642452459793615e-05,-4.7797630679541736e-05,-3.862689391839441e-05,-0.00010843603769174784,0.07251756797305112,0.06715482202694895,0.0698159097598414,0.06996974240038388,0.07016607550174643,-0.03281179295983195,-0.03549134401647012,-0.016491059042555024,40.61290253623376,44.91165182634489,47.12741776762267,0.07001159800000004,0.06983919300000005,0.06983619500000003,0.07005486800000003,0.07062493924999991
371,1506770520,0.068468,0.068468,0.068468,0.068468,0.0939216,1.371759,-0.00018334267779422653,-7.490664010247869e-05,-0.00010843603769174784,7.702880764078415e-05,0.07237800729822638,0.06702778370177367,0.06968753740176126,0.06991085054154529,0.0701324502442861,-0.04319325377737992,-0.048527223866808245,-0.03747842627694571,43.90290913264171,46.54186625496487,47.96991011411717,0.06939342600000005,0.06948999100000006,0.06970289550000003,0.06998202800000004,0.0706062855999999
372,1506770760,0.07171,0.07196002,0.07196002,0.07171,0.02155358,0.3,2.1379369448501495e-05,-5.564943819228265e-05,7.702880764078415e-05,3.7893007397996235e-05,0.07266105715475916,0.06709393584524088,0.06990396431587924,0.06999121012815136,0.07016863974439926,0.04282130908238274,0.02526195749181889,0.05100222001518955,59.859301730354005,55.19150177039431,52.67505342913579,0.06998440400000006,0.06966729700000004,0.06987749650000002,0.06999722840000004,0.0706151746499999
373,1506770880,0.06958057,0.06958057,0.06958057,0.06958057,0.12880536,1.8511685000000002,-8.283178944787362e-06,-4.61761863427836e-05,3.7893007397996235e-05,0.00012792701425485845,0.07266335993830879,0.06715770606169126,0.06987316485722407,0.06997510659371406,0.0701569947989656,-0.004569814020028747,0.014294023323615162,0.009586934618536524,48.56416681635158,49.266065692531214,49.49273936047362,0.06992051800000006,0.06976535400000004,0.06991053300000002,0.06994663980000004,0.0706055569999999
374,1506771060,0.07140027,0.07140027,0.07140027,0.07140027,0.06951543,0.97360179,0.00011373258147578946,-1.4194432779068984e-05,0.00012792701425485845,0.00012025852032640849,0.07274648350852853,0.06713673849147156,0.07001860344225035,0.07003099535474488,0.07018161410987718,-0.004319202342769407,0.05935118694362018,0.00878173676801975,56.156413451416086,53.436713388061975,51.81574273369067,0.06985857200000005,0.07016538100000005,0.06994161100000004,0.06993244520000004,0.0706093117499999
375,1506771420,0.07049889999999999,0.07049889999999999,0.07049889999999999,0.07049889999999999,0.07056939999999999,1.001,0.00013612871762894163,1.5870197302533143e-05,0.00012025852032640849,0.00010900322098272017,0.07274691427194628,0.0671367887280538,0.07006434597155983,0.0700493445565196,0.07018789699879051,0.0385201225620174,0.004444415315893191,6.823267028475701e-05,51.626769851499446,51.16391658013315,50.61253442737637,0.07038155200000004,0.07019657500000005,0.06994185150000004,0.06992705700000004,0.07060083884999992
376,1506771480,0.07049889999999999,0.07049889999999999,0.07049889999999999,0.07049889999999999,0.06062905,0.86,0.00015212422353093336,4.312100254821318e-05,0.00010900322098272017,0.00014964603485780213,0.0727808582511951,0.067149963748805,0.07010573206950652,0.07006697418175412,0.07019405547406199,0.029662031898112815,-0.014812421550595029,0.006728622141149302,51.62676985149943,51.16391658013315,50.61253442737637,0.07078773200000005,0.07009057900000006,0.06996541100000005,0.06995779880000004,0.07059233969999991
377,1506771960,0.071342,0.071342,0.071342,0.071342,0.0321039,0.45,0.00023017854612046584,8.053251126266371e-05,0.00014964603485780213,0.00011273659888940823,0.07277124241683529,0.0675571395831648,0.07022347187241065,0.07011697519423435,0.07021678704883304,-0.008588380047698666,0.0338651633581446,0.05901458293748828,56.36718506654719,53.37154030467772,51.75353892863869,0.07066412800000005,0.07032426600000005,0.07016419100000004,0.07000540260000004,0.07060347194999991
378,1506772080,0.0696787,0.07049889999999999,0.07049889999999999,0.0696787,0.01137725,0.16326459999999998,0.000221453259874424,0.00010871666098501577,0.00011273659888940823,3.0358243767577517e-05,0.07277962756279192,0.06756058043720815,0.07024970312265726,0.07013195263759771,0.07022237344390565,0.013198081016007703,0.008567954220314528,0.0016802916256515293,50.43610140508306,50.863254987287334,50.535255082659894,0.07084779400000005,0.07038415600000006,0.07017010400000004,0.07002239520000005,0.07061038869999992
379,1506773280,0.0696787,0.0696787,0.0696787,0.0696787,0.02715379,0.3897,0.00014666446569448766,0.00011630622192691014,3.0358243767577517e-05,-2.3926684216162773e-05,0.07275113324387744,0.06751888075612267,0.07019532187288037,0.07011417802435858,0.07021160763313525,-0.024111533471792273,-0.02832659322270255,-0.009973481343733137,44.918448559762474,48.4468910350986,49.35582836964404,0.07050348000000004,0.07018102600000006,0.07013500700000005,0.06999486520000003,0.07059987034999993
380,1506773400,0.0696787,0.0696787,0.0696787,0.0696787,0.01393574,0.2,8.639786665670668e-05,0.00011032455087286945,-2.3926684216162773e-05,3.0009316554103165e-05,0.07272064933151351,0.06747903966848659,0.07014611978974891,0.07009710045477589,0.07020105500673653,-0.011634224080091935,0.026437746744446353,-0.00999190843675122,44.91844855976249,48.4468910350986,49.35582836964402,0.07033944000000004,0.07036049600000006,0.07009984450000005,0.06998619920000004,0.07059405684999992
